ep,finger,t,label,conf,jaw,cls,fn_hold_N,fn_near_N,fn_last_N,fn_near_ratio,fn_slope_near_rel,unload_80to20_s,fn_post_N,active_hold,active_last,active_slope_near,copy_travel_near_mm,copx_travel_near_mm,cop_speed_near_mm_s,copy_hold_mm,fs_hold_N,fs_near_N,mu_hold,mu_near,mu_max_near,mu_slope_near,shear_swing_deg,tau_max_near,tau_hold,hf_max_near,hf_hold,partner_fn_near_N,partner_fn_post_N,partner_slope_near_rel,partner_mu_near
5,1,10.45421184,release,high,22.6,deliberate,7.302222222222224,6.81219512195122,5.425000000000001,0.9328934281430457,-0.750390787324407,0.06613043199999957,0.0,33.0,26.5625,-19.178139292738475,-0.17889187878787816,2.9669400000000006,-0.6494480479639722,4.909999609100424,7.106384640063861,6.818031875276322,0.9730103889461821,1.0070193512688685,1.292060945777445,0.19282071603611964,2.829077767487604,9.894878611111112,4.711032665413361,46.594901079007826,21.909925328431868,5.092682926829269,0.0,-0.8026986337761247,0.8210100595686808
6,1,7.052908288,release,high,26.9,deliberate,4.933333333333333,4.858536585365854,4.682352941176472,0.9848384970336193,-0.09972285321045096,0.6896258560000001,0.06956521739130435,24.666666666666668,23.41176470588235,-2.4598303791911236,0.0,0.0,0.6375051399777862,3.876217798473748,5.142382856514519,5.025403871211982,1.0434065373099757,1.037859107266778,1.2806248474865698,-0.2507435250958246,2.82043213018477,19.146147500000005,11.342572365347987,68.22167325229631,33.82713424573036,2.7219512195121958,0.21739130434782608,0.025406102740304123,1.378707343911496
6,0,7.140182016,release,high,26.9,deliberate,2.795555555555556,2.700000000000001,2.51764705882353,0.9658187599364072,-0.120757027275853,0.04304972799999973,0.0,13.533333333333333,12.588235294117647,-0.23876949741250084,-0.1889074074074073,0.08251481481481449,0.006542342393090205,2.375064489647928,3.827804708823179,3.739042686859598,1.3690416287271103,1.3850068342837152,1.4142135623730951,0.1501494116777649,0.0,0.24290413793103216,0.2042525692170749,42.086034730106995,13.174558502332868,4.151219512195122,0.0,-1.2672152459434802,1.0339469526151395
7,1,7.66811648,release,high,27.1,deliberate,2.702222222222223,2.517073170731708,2.4750000000000005,0.9314826700898587,-0.2446658328837728,0.2779092480000003,0.0,13.511111111111111,12.375,-3.3057072531851945,-0.4012366666666665,-1.692243333333333,-0.32370148590522935,0.32284833333333324,3.449206241205798,3.2850765214245294,1.2797270065512498,1.312320220244572,1.4142135623730951,0.04738291706963978,1.7755223080342546,8.122768,3.9526031407407407,36.48804515639613,19.456391858302023,2.7560975609756104,0.3130434782608696,0.06070200773424419,1.4016993206714667
7,0,7.775981312,release,high,27.1,deliberate,2.7866666666666666,2.51219512195122,1.8941176470588237,0.9015054265375192,-0.9235311824017598,0.7257758719999998,0.0,13.933333333333334,9.470588235294118,-12.867867808131178,-1.7797267857142853,0.38472142857142977,-4.142135957068038,1.8828661375661366,3.9145029655630954,3.530395849875842,1.4047711237124056,1.4062190756177002,1.4142135623730951,0.0954056451035394,0.41417914340934203,4.7539885714285735,0.23648142857142934,43.33456491897228,14.821185464535183,2.078048780487805,0.0,-1.695310295961917,1.319596949710172
8,1,7.238676224,release,high,27.2,deliberate,4.951111111111113,4.9439024390243915,4.476470588235295,0.9985440294259315,-0.26543251923655853,0.0543441919999994,0.0,23.244444444444444,21.529411764705884,-4.458369913071143,-0.4090470588235302,1.324992156862745,-0.4110655749147414,3.287989688680303,5.24476680165328,5.278722128233451,1.0589348578070152,1.0696274679577737,1.2588785034725116,0.06912843461896444,1.8947353672823226,8.18500705882353,7.144436702829183,72.75761094140015,16.741336742288237,3.2731707317073173,0.0,-0.23774246842889726,1.0120945498315044
8,0,7.271817472,release,high,27.2,deliberate,3.3288888888888897,3.229268292682927,2.7764705882352945,0.9700739196978083,-0.5560711709170717,0.7923069440000008,0.0,16.644444444444446,13.882352941176471,-9.255495711486375,-1.0997892156862745,2.388246078431372,-2.380538976524571,1.1153375120304534,3.3481987645710416,3.2773703173487228,1.0066804814922212,1.018737036649846,1.1180339887498947,0.18758761972171448,11.864889696622356,3.2584611764705897,2.986623365653956,54.52532123043967,7.072940902325339,4.804878048780489,0.0,-0.5513572547193036,1.087506734835302
9,1,6.87884672,release,high,18.8,deliberate,4.160000000000001,3.800000000000001,3.6235294117647068,0.9134615384615385,-0.17879603317871465,0.7924951040000003,0.0,20.8,18.11764705882353,-3.7189574901172735,0.0,0.0,-1.0993254075305756,2.2871617,3.459683141363698,3.381292262183141,0.8736460624032227,0.9375435307757383,1.1792476415070754,0.21823439290073482,7.929197117979186,24.9163696,9.48438558888889,37.82626233054812,21.59237817541652,2.590243902439025,0.0,0.18747114402935983,1.3246430508780527
9,0,6.922113024,release,high,18.8,deliberate,2.555555555555556,2.6243902439024396,2.6000000000000005,1.0269353128313894,0.16147797955177207,0.7909327359999994,0.0,12.777777777777779,13.0,2.0633297387170826,0.0,0.0,1.1122215095429093,0.11870727716727715,3.3409249129467016,3.4702008845452545,1.309392271683054,1.3228840521238088,1.4142135623730951,0.04086590142406703,5.314694699566928,5.8305169230769245,2.919990866910868,42.31523749661356,16.285776534670823,3.497560975609756,0.0,-0.30651557159117787,1.0120721458759196
10,1,8.351624704,release,high,12.6,deliberate,5.013333333333334,4.902439024390245,4.376470588235295,0.9778801245459264,-0.17352694979914385,0.033174272000000116,0.0,25.066666666666666,21.88235294117647,-4.349742208298534,0.09930365217391302,0.7461373913043481,-0.1334126389462869,3.4559347599873362,5.627182281714662,5.533327178306856,1.122309592922182,1.1283783366248545,1.2806248474865696,-0.1516935721303755,1.3671794314693955,8.536546153846157,6.0548742249066185,68.64032624987604,16.057175250135128,3.8658536585365852,0.0,-0.10278445820737096,1.130505272149704
